data_label,year,gear,julian,sample_num,region,prob,
YukonRetro,1982,Fish Wheel,,77,32,0,
YukonRetro,1982,Fish Wheel,,77,36,0,
YukonRetro,1982,Fish Wheel,,77,30,0,
YukonRetro,1982,Fish Wheel,209,78,31,0.46,
YukonRetro,1982,Fish Wheel,209,78,35,0.13,
YukonRetro,1982,Fish Wheel,,78,32,0.12,
YukonRetro,1982,Fish Wheel,,78,33,0.1,
YukonRetro,1982,Fish Wheel,,78,34,0.08,
YukonRetro,1982,Fish Wheel,,78,38,0.07,
YukonRetro,1982,Fish Wheel,,78,36,0.04,
YukonRetro,1982,Fish Wheel,209,79,32,0.71,
YukonRetro,1982,Fish Wheel,209,79,31,0.13,
YukonRetro,1982,Fish Wheel,,79,34,0.13,
YukonRetro,1982,Fish Wheel,,79,33,0.03,
YukonRetro,1982,Fish Wheel,,79,38,0,
YukonRetro,1982,Fish Wheel,,79,35,0,
YukonRetro,1982,Fish Wheel,,79,,,
YukonRetro,1982,Fish Wheel,210,80,31,0.99,
YukonRetro,1982,Fish Wheel,210,80,35,0.01,
YukonRetro,1982,Fish Wheel,,80,33,0,
YukonRetro,1982,Fish Wheel,,80,32,0,
YukonRetro,1982,Fish Wheel,,80,30,0,
YukonRetro,1982,Fish Wheel,,80,34,0,
YukonRetro,1982,Fish Wheel,,80,,,
YukonRetro,1982,Fish Wheel,210,81,31,1,
YukonRetro,1982,Fish Wheel,210,81,33,0,
YukonRetro,1982,Fish Wheel,,81,32,0,
YukonRetro,1982,Fish Wheel,,81,35,0,
YukonRetro,1982,Fish Wheel,,81,,,
YukonRetro,1982,Fish Wheel,,81,,,
YukonRetro,1982,Fish Wheel,,81,,,
YukonRetro,1982,Fish Wheel,210,83,36,0.83,
YukonRetro,1982,Fish Wheel,210,83,35,0.16,
YukonRetro,1982,Fish Wheel,,83,31,0,
YukonRetro,1982,Fish Wheel,,83,32,0,
YukonRetro,1982,Fish Wheel,,83,34,0,
YukonRetro,1982,Fish Wheel,,83,33,0,
YukonRetro,1982,Fish Wheel,,83,,,
YukonRetro,1982,Fish Wheel,210,85,38,0.68,
YukonRetro,1982,Fish Wheel,210,85,34,0.21,
YukonRetro,1982,Fish Wheel,,85,35,0.09,
YukonRetro,1982,Fish Wheel,,85,31,0,
YukonRetro,1982,Fish Wheel,,85,32,0,
YukonRetro,1982,Fish Wheel,,85,36,0,
YukonRetro,1982,Fish Wheel,,85,33,0,
YukonRetro,1982,Fish Wheel,210,86,31,0.92,
YukonRetro,1982,Fish Wheel,210,86,35,0.06,
YukonRetro,1982,Fish Wheel,,86,33,0.01,
YukonRetro,1982,Fish Wheel,,86,34,0.01,
YukonRetro,1982,Fish Wheel,,86,32,0.01,
YukonRetro,1982,Fish Wheel,,86,36,0,
YukonRetro,1982,Fish Wheel,,86,30,0,
YukonRetro,1982,Fish Wheel,211,87,31,1,
YukonRetro,1982,Fish Wheel,211,87,,,
YukonRetro,1982,Fish Wheel,,87,,,
YukonRetro,1982,Fish Wheel,,87,,,
YukonRetro,1982,Fish Wheel,,87,,,
YukonRetro,1982,Fish Wheel,,87,,,
YukonRetro,1982,Fish Wheel,,87,,,
YukonRetro,1982,Fish Wheel,211,88,35,0.48,
YukonRetro,1982,Fish Wheel,211,88,34,0.33,
YukonRetro,1982,Fish Wheel,,88,32,0.12,
YukonRetro,1982,Fish Wheel,,88,36,0.05,
YukonRetro,1982,Fish Wheel,,88,31,0.01,
YukonRetro,1982,Fish Wheel,,88,33,0.01,
YukonRetro,1982,Fish Wheel,,88,38,0,
YukonRetro,1982,Fish Wheel,211,89,31,0.5,
YukonRetro,1982,Fish Wheel,211,89,35,0.35,
YukonRetro,1982,Fish Wheel,,89,34,0.08,
YukonRetro,1982,Fish Wheel,,89,32,0.06,
YukonRetro,1982,Fish Wheel,,89,33,0.01,
YukonRetro,1982,Fish Wheel,,89,38,0,
YukonRetro,1982,Fish Wheel,,89,,,
YukonRetro,1982,Fish Wheel,212,90,31,0.48,
YukonRetro,1982,Fish Wheel,212,90,35,0.46,
YukonRetro,1982,Fish Wheel,,90,36,0.06,
YukonRetro,1982,Fish Wheel,,90,32,0,
YukonRetro,1982,Fish Wheel,,90,33,0,
YukonRetro,1982,Fish Wheel,,90,,,
YukonRetro,1982,Fish Wheel,,90,,,
YukonRetro,1982,Fish Wheel,212,91,31,0.52,
YukonRetro,1982,Fish Wheel,212,91,32,0.25,
YukonRetro,1982,Fish Wheel,,91,33,0.21,
YukonRetro,1982,Fish Wheel,,91,30,0.01,
YukonRetro,1982,Fish Wheel,,91,35,0,
YukonRetro,1982,Fish Wheel,,91,34,0,
YukonRetro,1982,Fish Wheel,,91,,,
YukonRetro,1982,Fish Wheel,212,92,36,0.85,
YukonRetro,1982,Fish Wheel,212,92,35,0.13,
YukonRetro,1982,Fish Wheel,,92,31,0.01,
YukonRetro,1982,Fish Wheel,,92,33,0,
YukonRetro,1982,Fish Wheel,,92,32,0,
YukonRetro,1982,Fish Wheel,,92,,,
YukonRetro,1982,Fish Wheel,,92,,,
YukonRetro,1982,Fish Wheel,212,93,31,0.55,
YukonRetro,1982,Fish Wheel,212,93,33,0.4,
YukonRetro,1982,Fish Wheel,,93,32,0.05,
YukonRetro,1982,Fish Wheel,,93,35,0,
YukonRetro,1982,Fish Wheel,,93,34,0,
YukonRetro,1982,Fish Wheel,,93,,,
YukonRetro,1982,Fish Wheel,,93,,,
YukonRetro,1982,Fish Wheel,212,94,34,0.52,
YukonRetro,1982,Fish Wheel,212,94,31,0.28,
YukonRetro,1982,Fish Wheel,,94,33,0.1,
YukonRetro,1982,Fish Wheel,,94,32,0.05,
YukonRetro,1982,Fish Wheel,,94,35,0.04,
YukonRetro,1982,Fish Wheel,,94,30,0,
YukonRetro,1982,Fish Wheel,,94,38,0,
YukonRetro,1982,Fish Wheel,212,95,34,0.99,
YukonRetro,1982,Fish Wheel,212,95,35,0.01,
YukonRetro,1982,Fish Wheel,,95,31,0,
YukonRetro,1982,Fish Wheel,,95,38,0,
YukonRetro,1982,Fish Wheel,,95,33,0,
YukonRetro,1982,Fish Wheel,,95,,,
YukonRetro,1982,Fish Wheel,,95,,,
YukonRetro,1982,Fish Wheel,212,96,31,0.97,
YukonRetro,1982,Fish Wheel,212,96,32,0.02,
YukonRetro,1982,Fish Wheel,,96,33,0,
YukonRetro,1982,Fish Wheel,,96,35,0,
YukonRetro,1982,Fish Wheel,,96,,,
YukonRetro,1982,Fish Wheel,,96,,,
YukonRetro,1982,Fish Wheel,,96,,,
YukonRetro,1982,Fish Wheel,212,97,31,0.66,
YukonRetro,1982,Fish Wheel,212,97,33,0.24,
YukonRetro,1982,Fish Wheel,,97,32,0.1,
YukonRetro,1982,Fish Wheel,,97,35,0,
YukonRetro,1982,Fish Wheel,,97,34,0,
YukonRetro,1982,Fish Wheel,,97,38,0,
YukonRetro,1982,Fish Wheel,,97,,,
YukonRetro,1982,Fish Wheel,212,99,36,0.32,
YukonRetro,1982,Fish Wheel,212,99,34,0.27,
YukonRetro,1982,Fish Wheel,,99,31,0.19,
YukonRetro,1982,Fish Wheel,,99,35,0.13,
YukonRetro,1982,Fish Wheel,,99,32,0.05,
YukonRetro,1982,Fish Wheel,,99,38,0.01,
YukonRetro,1982,Fish Wheel,,99,33,0.01,
YukonRetro,1982,Fish Wheel,213,100,34,0.95,
YukonRetro,1982,Fish Wheel,213,100,35,0.03,
YukonRetro,1982,Fish Wheel,,100,31,0.01,
YukonRetro,1982,Fish Wheel,,100,36,0,
YukonRetro,1982,Fish Wheel,,100,32,0,
YukonRetro,1982,Fish Wheel,,100,33,0,
YukonRetro,1982,Fish Wheel,,100,38,0,
YukonRetro,1982,Fish Wheel,213,101,32,0.83,
YukonRetro,1982,Fish Wheel,213,101,31,0.13,
YukonRetro,1982,Fish Wheel,,101,33,0.03,
YukonRetro,1982,Fish Wheel,,101,34,0.01,
YukonRetro,1982,Fish Wheel,,101,35,0.01,
YukonRetro,1982,Fish Wheel,,101,30,0,
YukonRetro,1982,Fish Wheel,,101,,,
YukonRetro,1982,Fish Wheel,213,103,31,0.59,
YukonRetro,1982,Fish Wheel,213,103,33,0.29,
YukonRetro,1982,Fish Wheel,,103,32,0.07,
YukonRetro,1982,Fish Wheel,,103,35,0.02,
YukonRetro,1982,Fish Wheel,,103,36,0.02,
YukonRetro,1982,Fish Wheel,,103,34,0,
YukonRetro,1982,Fish Wheel,,103,38,0,
YukonRetro,1982,Fish Wheel,213,104,35,0.64,
YukonRetro,1982,Fish Wheel,213,104,33,0.11,
YukonRetro,1982,Fish Wheel,,104,31,0.07,
YukonRetro,1982,Fish Wheel,,104,34,0.07,
YukonRetro,1982,Fish Wheel,,104,32,0.07,
YukonRetro,1982,Fish Wheel,,104,36,0.04,
YukonRetro,1982,Fish Wheel,,104,38,0,
YukonRetro,1982,Fish Wheel,213,105,32,0.72,
YukonRetro,1982,Fish Wheel,213,105,31,0.18,
YukonRetro,1982,Fish Wheel,,105,33,0.08,
YukonRetro,1982,Fish Wheel,,105,34,0.01,
YukonRetro,1982,Fish Wheel,,105,38,0,
YukonRetro,1982,Fish Wheel,,105,35,0,
YukonRetro,1982,Fish Wheel,,105,30,0,
YukonRetro,1982,Fish Wheel,213,107,31,0.75,
YukonRetro,1982,Fish Wheel,213,107,33,0.14,
YukonRetro,1982,Fish Wheel,,107,32,0.09,
YukonRetro,1982,Fish Wheel,,107,35,0.02,
YukonRetro,1982,Fish Wheel,,107,34,0,
YukonRetro,1982,Fish Wheel,,107,,,
YukonRetro,1982,Fish Wheel,,107,,,
YukonRetro,1982,Fish Wheel,214,108,34,0.8,
YukonRetro,1982,Fish Wheel,214,108,38,0.18,
YukonRetro,1982,Fish Wheel,,108,35,0.01,
YukonRetro,1982,Fish Wheel,,108,33,0,
YukonRetro,1982,Fish Wheel,,108,32,0,
YukonRetro,1982,Fish Wheel,,108,31,0,
YukonRetro,1982,Fish Wheel,,108,,,
YukonRetro,1982,Fish Wheel,214,109,32,0.62,
YukonRetro,1982,Fish Wheel,214,109,31,0.28,
YukonRetro,1982,Fish Wheel,,109,34,0.08,
YukonRetro,1982,Fish Wheel,,109,35,0.01,
YukonRetro,1982,Fish Wheel,,109,33,0,
YukonRetro,1982,Fish Wheel,,109,30,0,
YukonRetro,1982,Fish Wheel,,109,,,
YukonRetro,1982,Fish Wheel,214,110,31,0.86,
YukonRetro,1982,Fish Wheel,214,110,34,0.06,
YukonRetro,1982,Fish Wheel,,110,33,0.05,
YukonRetro,1982,Fish Wheel,,110,32,0.02,
YukonRetro,1982,Fish Wheel,,110,35,0.01,
YukonRetro,1982,Fish Wheel,,110,30,0,
YukonRetro,1982,Fish Wheel,,110,38,0,
YukonRetro,1982,Fish Wheel,214,111,33,0.53,
YukonRetro,1982,Fish Wheel,214,111,31,0.45,
YukonRetro,1982,Fish Wheel,,111,35,0.01,
YukonRetro,1982,Fish Wheel,,111,32,0.01,
YukonRetro,1982,Fish Wheel,,111,34,0,
YukonRetro,1982,Fish Wheel,,111,,,
YukonRetro,1982,Fish Wheel,,111,,,
YukonRetro,1982,Fish Wheel,215,112,31,0.58,
YukonRetro,1982,Fish Wheel,215,112,32,0.28,
YukonRetro,1982,Fish Wheel,,112,34,0.06,
YukonRetro,1982,Fish Wheel,,112,35,0.06,
YukonRetro,1982,Fish Wheel,,112,38,0.02,
YukonRetro,1982,Fish Wheel,,112,33,0,
YukonRetro,1982,Fish Wheel,,112,30,0,
YukonRetro,1982,Fish Wheel,215,113,31,0.79,
YukonRetro,1982,Fish Wheel,215,113,33,0.11,
YukonRetro,1982,Fish Wheel,,113,32,0.08,
YukonRetro,1982,Fish Wheel,,113,35,0.01,
YukonRetro,1982,Fish Wheel,,113,34,0.01,
YukonRetro,1982,Fish Wheel,,113,38,0,
YukonRetro,1982,Fish Wheel,,113,,,
YukonRetro,1982,Fish Wheel,215,114,31,0.61,
YukonRetro,1982,Fish Wheel,215,114,33,0.34,
YukonRetro,1982,Fish Wheel,,114,30,0.05,
YukonRetro,1982,Fish Wheel,,114,35,0,
YukonRetro,1982,Fish Wheel,,114,32,0,
YukonRetro,1982,Fish Wheel,,114,34,0,
YukonRetro,1982,Fish Wheel,,114,38,0,
YukonRetro,1982,Fish Wheel,215,115,31,0.95,
YukonRetro,1982,Fish Wheel,215,115,33,0.04,
YukonRetro,1982,Fish Wheel,,115,35,0.01,
YukonRetro,1982,Fish Wheel,,115,32,0,
YukonRetro,1982,Fish Wheel,,115,34,0,
YukonRetro,1982,Fish Wheel,,115,36,0,
YukonRetro,1982,Fish Wheel,,115,38,0,
YukonRetro,1982,Fish Wheel,215,116,34,0.92,
YukonRetro,1982,Fish Wheel,215,116,35,0.03,
YukonRetro,1982,Fish Wheel,,116,31,0.03,
YukonRetro,1982,Fish Wheel,,116,33,0.02,
YukonRetro,1982,Fish Wheel,,116,32,0,
YukonRetro,1982,Fish Wheel,,116,38,0,
YukonRetro,1982,Fish Wheel,,116,,,
YukonRetro,1982,Fish Wheel,216,117,34,0.83,
YukonRetro,1982,Fish Wheel,216,117,32,0.08,
YukonRetro,1982,Fish Wheel,,117,35,0.07,
YukonRetro,1982,Fish Wheel,,117,38,0.01,
YukonRetro,1982,Fish Wheel,,117,31,0,
YukonRetro,1982,Fish Wheel,,117,33,0,
YukonRetro,1982,Fish Wheel,,117,,,
YukonRetro,1982,Fish Wheel,216,118,31,0.62,
YukonRetro,1982,Fish Wheel,216,118,32,0.25,
YukonRetro,1982,Fish Wheel,,118,33,0.12,
YukonRetro,1982,Fish Wheel,,118,35,0.01,
YukonRetro,1982,Fish Wheel,,118,34,0,
YukonRetro,1982,Fish Wheel,,118,30,0,
YukonRetro,1982,Fish Wheel,,118,36,0,
YukonRetro,1982,Fish Wheel,217,119,34,0.91,
YukonRetro,1982,Fish Wheel,217,119,38,0.05,
YukonRetro,1982,Fish Wheel,,119,32,0.03,
YukonRetro,1982,Fish Wheel,,119,35,0.01,
YukonRetro,1982,Fish Wheel,,119,33,0.01,
YukonRetro,1982,Fish Wheel,,119,31,0,
YukonRetro,1982,Fish Wheel,,119,,,
YukonRetro,1982,Fish Wheel,217,120,34,1,
YukonRetro,1982,Fish Wheel,217,120,38,0,
YukonRetro,1982,Fish Wheel,,120,31,0,
YukonRetro,1982,Fish Wheel,,120,32,0,
YukonRetro,1982,Fish Wheel,,120,35,0,
YukonRetro,1982,Fish Wheel,,120,,,
YukonRetro,1982,Fish Wheel,,120,,,
YukonRetro,1982,Fish Wheel,218,121,34,0.38,
YukonRetro,1982,Fish Wheel,218,121,32,0.37,
YukonRetro,1982,Fish Wheel,,121,30,0.09,
YukonRetro,1982,Fish Wheel,,121,31,0.08,
YukonRetro,1982,Fish Wheel,,121,33,0.04,
YukonRetro,1982,Fish Wheel,,121,35,0.04,
YukonRetro,1982,Fish Wheel,,121,38,0,
YukonRetro,1982,Fish Wheel,220,122,31,0.63,
YukonRetro,1982,Fish Wheel,220,122,33,0.37,
YukonRetro,1982,Fish Wheel,,122,34,0,
YukonRetro,1982,Fish Wheel,,122,32,0,
YukonRetro,1982,Fish Wheel,,122,,,
YukonRetro,1982,Fish Wheel,,122,,,
YukonRetro,1982,Fish Wheel,,122,,,
YukonRetro,1982,Fish Wheel,220,123,34,0.94,
YukonRetro,1982,Fish Wheel,220,123,32,0.04,
YukonRetro,1982,Fish Wheel,,123,31,0.02,
YukonRetro,1982,Fish Wheel,,123,35,0.01,
YukonRetro,1982,Fish Wheel,,123,33,0,
YukonRetro,1982,Fish Wheel,,123,38,0,
YukonRetro,1982,Fish Wheel,,123,36,0,
YukonRetro,1982,Fish Wheel,221,124,31,0.37,
YukonRetro,1982,Fish Wheel,221,124,35,0.31,
YukonRetro,1982,Fish Wheel,,124,32,0.23,
YukonRetro,1982,Fish Wheel,,124,33,0.04,
YukonRetro,1982,Fish Wheel,,124,38,0.02,
YukonRetro,1982,Fish Wheel,,124,34,0.02,
YukonRetro,1982,Fish Wheel,,124,36,0,
YukonRetro,1982,Fish Wheel,222,125,31,0.52,
YukonRetro,1982,Fish Wheel,222,125,32,0.34,
YukonRetro,1982,Fish Wheel,,125,34,0.09,
YukonRetro,1982,Fish Wheel,,125,33,0.03,
YukonRetro,1982,Fish Wheel,,125,38,0.02,
YukonRetro,1982,Fish Wheel,,125,35,0.01,
YukonRetro,1982,Fish Wheel,,125,,,
YukonRetro,1982,Fish Wheel,222,126,31,0.67,
YukonRetro,1982,Fish Wheel,222,126,33,0.21,
YukonRetro,1982,Fish Wheel,,126,32,0.11,
YukonRetro,1982,Fish Wheel,,126,34,0.01,
YukonRetro,1982,Fish Wheel,,126,35,0,
YukonRetro,1982,Fish Wheel,,126,30,0,
YukonRetro,1982,Fish Wheel,,126,,,
YukonRetro,1982,Fish Wheel,222,127,33,0.37,
YukonRetro,1982,Fish Wheel,222,127,31,0.31,
YukonRetro,1982,Fish Wheel,,127,35,0.25,
YukonRetro,1982,Fish Wheel,,127,34,0.03,
YukonRetro,1982,Fish Wheel,,127,36,0.03,
YukonRetro,1982,Fish Wheel,,127,32,0.03,
YukonRetro,1982,Fish Wheel,,127,38,0,
YukonRetro,1982,Fish Wheel,223,128,31,0.6,
YukonRetro,1982,Fish Wheel,223,128,33,0.26,
YukonRetro,1982,Fish Wheel,,128,32,0.1,
YukonRetro,1982,Fish Wheel,,128,34,0.03,
YukonRetro,1982,Fish Wheel,,128,35,0.01,
YukonRetro,1982,Fish Wheel,,128,,,
YukonRetro,1982,Fish Wheel,,128,,,
YukonRetro,1982,Fish Wheel,223,129,31,0.46,
YukonRetro,1982,Fish Wheel,223,129,33,0.35,
YukonRetro,1982,Fish Wheel,,129,35,0.09,
YukonRetro,1982,Fish Wheel,,129,34,0.07,
YukonRetro,1982,Fish Wheel,,129,32,0.03,
YukonRetro,1982,Fish Wheel,,129,38,0,
YukonRetro,1982,Fish Wheel,,129,,,
YukonRetro,1982,Fish Wheel,223,130,31,0.88,
YukonRetro,1982,Fish Wheel,223,130,32,0.06,
YukonRetro,1982,Fish Wheel,,130,34,0.05,
YukonRetro,1982,Fish Wheel,,130,33,0.01,
YukonRetro,1982,Fish Wheel,,130,35,0,
YukonRetro,1982,Fish Wheel,,130,36,0,
YukonRetro,1982,Fish Wheel,,130,38,0,
YukonRetro,1982,Fish Wheel,235,131,31,0.82,
YukonRetro,1982,Fish Wheel,235,131,33,0.11,
YukonRetro,1982,Fish Wheel,,131,34,0.04,
YukonRetro,1982,Fish Wheel,,131,35,0.02,
YukonRetro,1982,Fish Wheel,,131,32,0.01,
YukonRetro,1982,Fish Wheel,,131,38,0.01,
YukonRetro,1982,Fish Wheel,,131,30,0,
YukonRetro,1983,Fish Wheel,158,1,35,0.36,
YukonRetro,1983,Fish Wheel,158,1,31,0.24,
YukonRetro,1983,Fish Wheel,,1,33,0.15,
YukonRetro,1983,Fish Wheel,,1,32,0.11,
YukonRetro,1983,Fish Wheel,,1,34,0.08,
YukonRetro,1983,Fish Wheel,,1,36,0.06,
YukonRetro,1983,Fish Wheel,,1,30,0,
YukonRetro,1983,Fish Wheel,184,2,36,1,
YukonRetro,1983,Fish Wheel,184,2,,,
YukonRetro,1983,Fish Wheel,,2,,,
YukonRetro,1983,Fish Wheel,,2,,,
YukonRetro,1983,Fish Wheel,,2,,,
YukonRetro,1983,Fish Wheel,,2,,,
YukonRetro,1983,Fish Wheel,,2,,,
YukonRetro,1983,Fish Wheel,184,3,35,0.65,
YukonRetro,1983,Fish Wheel,184,3,34,0.14,
YukonRetro,1983,Fish Wheel,,3,31,0.14,
YukonRetro,1983,Fish Wheel,,3,32,0.07,
YukonRetro,1983,Fish Wheel,,3,33,0.01,
YukonRetro,1983,Fish Wheel,,3,38,0,
YukonRetro,1983,Fish Wheel,,3,36,0,
YukonRetro,1983,Fish Wheel,185,4,36,0.96,
YukonRetro,1983,Fish Wheel,185,4,32,0.02,
YukonRetro,1983,Fish Wheel,,4,31,0.02,
YukonRetro,1983,Fish Wheel,,4,35,0,
YukonRetro,1983,Fish Wheel,,4,33,0,
YukonRetro,1983,Fish Wheel,,4,,,
YukonRetro,1983,Fish Wheel,,4,,,
YukonRetro,1983,Fish Wheel,164,5,36,1,
YukonRetro,1983,Fish Wheel,164,5,,,
YukonRetro,1983,Fish Wheel,,5,,,
YukonRetro,1983,Fish Wheel,,5,,,
YukonRetro,1983,Fish Wheel,,5,,,
YukonRetro,1983,Fish Wheel,,5,,,
YukonRetro,1983,Fish Wheel,,5,,,
YukonRetro,1983,Fish Wheel,162,11,32,0.92,
YukonRetro,1983,Fish Wheel,162,11,31,0.05,
YukonRetro,1983,Fish Wheel,,11,34,0.01,
YukonRetro,1983,Fish Wheel,,11,35,0.01,
YukonRetro,1983,Fish Wheel,,11,33,0,
YukonRetro,1983,Fish Wheel,,11,,,
YukonRetro,1983,Fish Wheel,,11,,,
YukonRetro,1983,Fish Wheel,162,12,31,1,
YukonRetro,1983,Fish Wheel,162,12,,,
YukonRetro,1983,Fish Wheel,,12,,,
YukonRetro,1983,Fish Wheel,,12,,,
YukonRetro,1983,Fish Wheel,,12,,,
YukonRetro,1983,Fish Wheel,,12,,,
YukonRetro,1983,Fish Wheel,,12,,,
YukonRetro,1983,Fish Wheel,189,13,36,1,
YukonRetro,1983,Fish Wheel,189,13,34,0,
YukonRetro,1983,Fish Wheel,,13,35,0,
YukonRetro,1983,Fish Wheel,,13,,,
YukonRetro,1983,Fish Wheel,,13,,,
YukonRetro,1983,Fish Wheel,,13,,,
YukonRetro,1983,Fish Wheel,,13,,,
YukonRetro,1983,Fish Wheel,191,14,35,0.47,
YukonRetro,1983,Fish Wheel,191,14,32,0.32,
YukonRetro,1983,Fish Wheel,,14,31,0.09,
YukonRetro,1983,Fish Wheel,,14,33,0.05,
YukonRetro,1983,Fish Wheel,,14,34,0.04,
YukonRetro,1983,Fish Wheel,,14,36,0.02,
YukonRetro,1983,Fish Wheel,,14,38,0,
YukonRetro,1983,Fish Wheel,192,16,31,0.91,
YukonRetro,1983,Fish Wheel,192,16,33,0.06,
YukonRetro,1983,Fish Wheel,,16,32,0.03,
YukonRetro,1983,Fish Wheel,,16,35,0.01,
YukonRetro,1983,Fish Wheel,,16,34,0,
YukonRetro,1983,Fish Wheel,,16,,,
YukonRetro,1983,Fish Wheel,,16,,,
YukonRetro,1983,Fish Wheel,190,17,31,0.65,
YukonRetro,1983,Fish Wheel,190,17,34,0.22,
YukonRetro,1983,Fish Wheel,,17,32,0.12,
YukonRetro,1983,Fish Wheel,,17,33,0.01,
YukonRetro,1983,Fish Wheel,,17,35,0,
YukonRetro,1983,Fish Wheel,,17,36,0,
YukonRetro,1983,Fish Wheel,,17,38,0,
YukonRetro,1983,Fish Wheel,192,18,32,0.73,
YukonRetro,1983,Fish Wheel,192,18,31,0.2,
YukonRetro,1983,Fish Wheel,,18,33,0.07,
YukonRetro,1983,Fish Wheel,,18,35,0,
YukonRetro,1983,Fish Wheel,,18,,,
YukonRetro,1983,Fish Wheel,,18,,,
YukonRetro,1983,Fish Wheel,,18,,,
YukonRetro,1983,Fish Wheel,192,19,35,0.5,
YukonRetro,1983,Fish Wheel,192,19,34,0.47,
YukonRetro,1983,Fish Wheel,,19,31,0.02,
YukonRetro,1983,Fish Wheel,,19,33,0.01,
YukonRetro,1983,Fish Wheel,,19,32,0,
YukonRetro,1983,Fish Wheel,,19,30,0,
YukonRetro,1983,Fish Wheel,,19,38,0,
YukonRetro,1983,Fish Wheel,191,20,36,1,
YukonRetro,1983,Fish Wheel,191,20,35,0,
YukonRetro,1983,Fish Wheel,,20,,,
YukonRetro,1983,Fish Wheel,,20,,,
YukonRetro,1983,Fish Wheel,,20,,,
YukonRetro,1983,Fish Wheel,,20,,,
YukonRetro,1983,Fish Wheel,,20,,,
YukonRetro,1983,Fish Wheel,194,21,32,0.4,
YukonRetro,1983,Fish Wheel,194,21,36,0.28,
YukonRetro,1983,Fish Wheel,,21,35,0.24,
YukonRetro,1983,Fish Wheel,,21,31,0.05,
YukonRetro,1983,Fish Wheel,,21,33,0.02,
YukonRetro,1983,Fish Wheel,,21,34,0.01,
YukonRetro,1983,Fish Wheel,,21,38,0,
YukonRetro,1983,Fish Wheel,194,22,36,1,
YukonRetro,1983,Fish Wheel,194,22,35,0,
YukonRetro,1983,Fish Wheel,,22,,,
YukonRetro,1983,Fish Wheel,,22,,,
YukonRetro,1983,Fish Wheel,,22,,,
YukonRetro,1983,Fish Wheel,,22,,,
YukonRetro,1983,Fish Wheel,,22,,,
YukonRetro,1983,Fish Wheel,195,23,32,0.87,
YukonRetro,1983,Fish Wheel,195,23,33,0.06,
YukonRetro,1983,Fish Wheel,,23,31,0.05,
YukonRetro,1983,Fish Wheel,,23,35,0.02,
YukonRetro,1983,Fish Wheel,,23,34,0,
YukonRetro,1983,Fish Wheel,,23,,,
YukonRetro,1983,Fish Wheel,,23,,,
YukonRetro,1983,Fish Wheel,196,24,32,0.56,
YukonRetro,1983,Fish Wheel,196,24,35,0.25,
YukonRetro,1983,Fish Wheel,,24,31,0.1,
YukonRetro,1983,Fish Wheel,,24,38,0.07,
YukonRetro,1983,Fish Wheel,,24,34,0.02,
YukonRetro,1983,Fish Wheel,,24,36,0.01,
YukonRetro,1983,Fish Wheel,,24,33,0,
YukonRetro,1983,Fish Wheel,192,25,35,0.44,
YukonRetro,1983,Fish Wheel,192,25,32,0.26,
YukonRetro,1983,Fish Wheel,,25,31,0.22,
YukonRetro,1983,Fish Wheel,,25,34,0.04,
YukonRetro,1983,Fish Wheel,,25,38,0.02,
YukonRetro,1983,Fish Wheel,,25,33,0.02,
YukonRetro,1983,Fish Wheel,,25,,,
YukonRetro,1983,Fish Wheel,169,26,31,0.99,
YukonRetro,1983,Fish Wheel,169,26,32,0,
YukonRetro,1983,Fish Wheel,,26,35,0,
YukonRetro,1983,Fish Wheel,,26,33,0,
YukonRetro,1983,Fish Wheel,,26,34,0,
YukonRetro,1983,Fish Wheel,,26,,,
YukonRetro,1983,Fish Wheel,,26,,,
YukonRetro,1983,Fish Wheel,169,28,31,0.86,
YukonRetro,1983,Fish Wheel,169,28,33,0.07,
YukonRetro,1983,Fish Wheel,,28,32,0.03,
YukonRetro,1983,Fish Wheel,,28,30,0.02,
YukonRetro,1983,Fish Wheel,,28,35,0.02,
YukonRetro,1983,Fish Wheel,,28,34,0.01,
YukonRetro,1983,Fish Wheel,,28,36,0,
YukonRetro,1983,Fish Wheel,195,29,31,0.54,
YukonRetro,1983,Fish Wheel,195,29,32,0.26,
YukonRetro,1983,Fish Wheel,,29,33,0.2,
YukonRetro,1983,Fish Wheel,,29,34,0,
YukonRetro,1983,Fish Wheel,,29,35,0,
YukonRetro,1983,Fish Wheel,,29,,,
YukonRetro,1983,Fish Wheel,,29,,,
YukonRetro,1983,Fish Wheel,170,30,31,0.9,
YukonRetro,1983,Fish Wheel,170,30,32,0.06,
YukonRetro,1983,Fish Wheel,,30,33,0.04,
YukonRetro,1983,Fish Wheel,,30,35,0,
YukonRetro,1983,Fish Wheel,,30,,,
YukonRetro,1983,Fish Wheel,,30,,,
YukonRetro,1983,Fish Wheel,,30,,,
YukonRetro,1983,Fish Wheel,196,31,31,0.97,
YukonRetro,1983,Fish Wheel,196,31,32,0.02,
YukonRetro,1983,Fish Wheel,,31,33,0.01,
YukonRetro,1983,Fish Wheel,,31,35,0,
YukonRetro,1983,Fish Wheel,,31,30,0,
YukonRetro,1983,Fish Wheel,,31,34,0,
YukonRetro,1983,Fish Wheel,,31,,,
YukonRetro,1983,Fish Wheel,196,32,31,0.51,
YukonRetro,1983,Fish Wheel,196,32,32,0.45,
YukonRetro,1983,Fish Wheel,,32,33,0.04,
YukonRetro,1983,Fish Wheel,,32,30,0,
